"tower_id","city","mode_operator","distinct_operator_count","mode_state","distinct_state_count","mode_network_type","distinct_network_type_count","total_observations","avg_uptime_percentage","total_downtime_minutes","total_outage_count","total_users_affected","impactful_outage_observations","repeat_outage_indicator"
"WAR-3327","Warri","Glo","1","Zamfara","1","4G","1","1","85.38","210.53","0","147","1",0
"WAR-3328","Warri","9mobile","1","Ekiti","1","3G","1","1","95.23","68.69","0","0","0",0
"WAR-3331","Warri","9mobile","1","Jigawa","2","3G","2","2","89.65","298.08","3","425","2",1
"WAR-3333","Warri","Glo","1","Niger","1","4G","1","1","85.71","205.78","4","60","1",0
"WAR-3334","Warri","Airtel","1","Ekiti","2","4G","1","2","93.39","190.37","5","211","2",1
"WAR-3336","Warri","9mobile","2","Ekiti","3","3G","1","3","90.74","399.89","12","676","2",1
"WAR-3337","Warri","9mobile","1","Enugu","1","3G","1","1","88.49","165.74","4","144","1",0
"WAR-3340","Warri","9mobile","1","Enugu","1","2G","1","1","96.96","43.78","2","0","0",0
"WAR-3341","Warri","Glo","1","Bauchi","1","4G","1","1","93.55","92.88","1","292","1",0
"WAR-3342","Warri","Airtel","3","Kogi","3","3G","2","3","93.65","274.33","8","67","1",0
"WAR-3345","Warri","Airtel","1","Enugu","1","4G","1","1","93.21","97.78","2","383","1",0
"WAR-3347","Warri","Airtel","1","Edo","1","4G","1","1","95.00","72.00","2","0","0",0
"WAR-3350","Warri","9mobile","1","Edo","2","4G","1","2","89.04","315.65","10","749","2",1
"WAR-3351","Warri","Airtel","1","Delta","2","4G","1","2","89.75","295.35","3","691","2",1
"WAR-3355","Warri","Airtel","1","Katsina","2","2G","2","2","95.00","144.00","5","352","1",0
"WAR-3359","Warri","Airtel","1","Taraba","1","4G","1","1","95.83","60.05","1","0","0",0
"WAR-3363","Warri","9mobile","2","Benue","2","4G","1","2","96.91","89.00","8","0","0",0
"WAR-3364","Warri","Airtel","1","Ekiti","2","4G","1","2","88.95","318.24","9","405","2",1
"WAR-3365","Warri","9mobile","3","Ebonyi","3","3G","2","3","93.04","300.53","3","732","2",1
"WAR-3369","Warri","MTN","1","Borno","1","3G","1","1","98.01","28.66","4","0","0",0
"WAR-3370","Warri","Glo","1","Delta","1","2G","1","1","94.08","85.25","1","215","1",0
"WAR-3371","Warri","Glo","2","Katsina","2","4G","1","2","93.68","182.01","9","360","1",0
"WAR-3373","Warri","9mobile","1","Katsina","1","2G","1","1","98.42","22.75","0","0","0",0
"WAR-3374","Warri","Airtel","2","Bayelsa","2","3G","2","2","92.52","215.57","0","73","1",0
"WAR-3376","Warri","9mobile","2","Lagos","1","4G","1","2","92.90","204.48","8","414","1",0
"WAR-3377","Warri","MTN","1","Anambra","1","4G","1","1","91.06","128.74","3","57","1",0
"WAR-3378","Warri","Airtel","1","Benue","1","4G","1","1","92.45","108.72","0","307","1",0
"WAR-3379","Warri","9mobile","3","Edo","2","4G","1","3","92.98","303.26","3","601","2",1
"WAR-3383","Warri","9mobile","1","Kogi","1","2G","1","1","93.85","88.56","0","316","1",0
"WAR-3384","Warri","MTN","1","Cross River","1","4G","1","1","96.82","45.79","1","0","0",0
"WAR-3385","Warri","MTN","2","Ekiti","3","4G","2","3","91.55","364.89","7","583","2",1
"WAR-3386","Warri","MTN","1","Imo","1","3G","1","1","89.12","156.67","2","116","1",0
"WAR-3387","Warri","9mobile","2","Ekiti","2","3G","2","2","91.74","237.89","3","515","2",1
"WAR-3388","Warri","9mobile","2","Abia","2","4G","2","2","91.87","234.14","8","254","2",1
"WAR-3389","Warri","MTN","1","Bauchi","1","3G","1","1","87.38","181.73","4","435","1",0
"WAR-3390","Warri","Airtel","2","Akwa Ibom","2","4G","1","2","89.07","314.93","2","289","2",1
"WAR-3392","Warri","9mobile","1","Taraba","1","4G","1","1","95.01","71.86","5","0","0",0
"WAR-3393","Warri","MTN","1","Kaduna","1","4G","1","1","98.28","24.77","1","0","0",0
"WAR-3396","Warri","Airtel","1","Niger","1","4G","1","1","88.19","170.06","3","405","1",0
"WAR-3400","Warri","9mobile","2","Rivers","2","3G","2","2","92.81","207.21","2","531","2",1
"WAR-3404","Warri","9mobile","1","Kogi","1","2G","1","1","86.75","190.80","2","270","1",0
"WAR-3405","Warri","9mobile","2","Adamawa","2","2G","2","2","91.07","257.18","8","298","2",1
"WAR-3406","Warri","MTN","1","Enugu","1","4G","1","1","95.07","70.99","3","0","0",0
"WAR-3409","Warri","Glo","1","Niger","1","2G","1","1","96.67","47.95","5","0","0",0
"WAR-3414","Warri","Glo","1","Oyo","1","4G","1","1","88.02","172.51","5","256","1",0
"WAR-3415","Warri","Glo","2","Borno","2","3G","2","2","98.49","43.49","9","0","0",0
"WAR-3419","Warri","9mobile","1","Yobe","1","4G","1","1","87.74","176.54","3","421","1",0
"WAR-3422","Warri","MTN","1","Yobe","1","4G","1","1","93.67","91.15","4","259","1",0
"WAR-3423","Warri","9mobile","3","Kogi","2","4G","2","3","93.00","302.55","9","447","1",0
"WAR-3429","Warri","MTN","1","Edo","1","4G","1","1","88.54","165.02","5","444","1",0
"WAR-3430","Warri","Glo","1","Sokoto","1","2G","1","1","92.04","114.62","0","306","1",0
"WAR-3432","Warri","Airtel","1","Lagos","1","4G","1","1","87.61","178.42","1","408","1",0
"WAR-3433","Warri","9mobile","2","Kogi","2","2G","2","2","89.58","300.24","5","184","2",1
"WAR-3434","Warri","Airtel","1","Akwa Ibom","2","4G","1","2","94.15","168.63","9","257","1",0
"WAR-3435","Warri","Airtel","3","Kaduna","3","3G","3","3","90.50","410.40","8","392","3",1
"WAR-3437","Warri","Airtel","2","Kaduna","3","4G","1","3","92.82","310.18","7","526","2",1
"WAR-3438","Warri","MTN","1","Delta","1","4G","1","1","94.93","73.01","1","239","1",0
"WAR-3439","Warri","9mobile","2","Adamawa","3","4G","2","3","92.71","314.78","6","363","2",1
"WAR-3441","Warri","Airtel","1","Kogi","1","4G","1","1","96.12","55.87","5","0","0",0
"WAR-3442","Warri","Glo","1","Zamfara","1","3G","1","1","86.59","193.10","4","144","1",0
"WAR-3443","Warri","Airtel","1","Jigawa","1","2G","1","1","95.68","62.21","5","0","0",0
"WAR-3445","Warri","9mobile","2","Edo","2","4G","1","2","89.20","311.04","6","507","2",1
"WAR-3446","Warri","9mobile","3","Adamawa","3","4G","2","3","94.86","222.19","4","737","2",1
"WAR-3447","Warri","Glo","1","Plateau","1","3G","1","1","94.10","84.96","3","322","1",0
"WAR-3448","Warri","Glo","1","Rivers","1","4G","1","1","96.21","54.58","0","0","0",0
"WAR-3450","Warri","Glo","2","Bayelsa","2","4G","1","2","89.37","306.29","6","473","2",1
"WAR-3451","Warri","9mobile","2","FCT","3","4G","2","3","94.78","225.36","9","243","1",0
"WAR-3452","Warri","9mobile","2","Benue","2","4G","1","2","93.68","182.16","1","448","2",1
"WAR-3453","Warri","Glo","1","Jigawa","1","4G","1","1","96.67","47.95","0","0","0",0
"WAR-3455","Warri","9mobile","2","Kogi","2","2G","2","2","95.64","125.71","2","0","0",0
"WAR-3459","Warri","MTN","2","Adamawa","3","4G","1","3","97.36","114.05","1","466","1",0
"WAR-3460","Warri","9mobile","1","Adamawa","1","5G","1","1","90.34","139.10","5","95","1",0
"WAR-3461","Warri","Glo","1","Kogi","1","4G","1","1","85.22","212.83","2","59","1",0
"WAR-3462","Warri","Airtel","1","Oyo","1","4G","1","1","89.97","144.43","3","262","1",0
"WAR-3463","Warri","Glo","1","Bayelsa","1","3G","1","1","95.92","58.75","5","0","0",0
"WAR-3465","Warri","MTN","1","Imo","1","3G","1","1","94.41","80.50","3","90","1",0
"WAR-3467","Warri","MTN","1","Edo","1","4G","1","1","86.07","200.59","2","414","1",0
"WAR-3468","Warri","MTN","1","Ekiti","1","4G","1","1","90.72","133.63","2","352","1",0
"WAR-3469","Warri","Airtel","2","Kano","2","4G","1","2","97.00","86.40","3","374","1",0
"WAR-3470","Warri","9mobile","1","Bayelsa","2","4G","1","2","98.91","31.54","3","0","0",0
"WAR-3475","Warri","Airtel","1","Jigawa","1","3G","1","1","99.09","13.10","0","0","0",0
"WAR-3476","Warri","9mobile","2","Abia","2","3G","2","2","94.37","162.29","1","172","1",0
"WAR-3478","Warri","9mobile","2","Adamawa","2","4G","1","2","93.16","197.14","9","429","1",0
"WAR-3479","Warri","Glo","2","Anambra","2","3G","2","2","92.45","217.44","5","365","1",0
"WAR-3480","Warri","Airtel","1","Nasarawa","1","4G","1","1","88.28","168.77","3","329","1",0
"WAR-3481","Warri","9mobile","3","Delta","3","4G","2","3","89.74","443.09","5","1370","3",1
"WAR-3482","Warri","Airtel","1","Adamawa","1","4G","1","1","90.26","140.26","4","415","1",0
"WAR-3483","Warri","Airtel","1","Zamfara","1","4G","1","1","92.40","109.44","5","326","1",0
"WAR-3485","Warri","Airtel","1","Akwa Ibom","1","4G","1","1","95.68","62.21","0","0","0",0
"WAR-3487","Warri","MTN","1","Kebbi","1","4G","1","1","96.78","46.37","1","0","0",0
"WAR-3489","Warri","Airtel","2","Ogun","1","3G","2","2","95.50","129.60","9","182","1",0
"WAR-3492","Warri","Glo","2","FCT","2","2G","2","2","93.15","197.28","5","407","1",0
"WAR-3493","Warri","9mobile","2","Adamawa","2","4G","1","2","90.13","284.26","3","533","2",1
"WAR-3494","Warri","Glo","1","Katsina","1","4G","1","1","85.92","202.75","3","475","1",0
"WAR-3496","Warri","Airtel","1","Yobe","1","3G","1","1","92.47","108.43","0","259","1",0
"WAR-3498","Warri","Airtel","3","Sokoto","2","4G","2","3","93.32","288.72","6","588","2",1
"WAR-3500","Warri","Airtel","1","Edo","1","4G","1","1","98.41","22.90","4","0","0",0
"WAR-3501","Warri","MTN","1","FCT","1","4G","1","1","97.59","34.70","3","0","0",0
"WAR-3504","Warri","9mobile","1","Ogun","1","4G","1","1","88.83","160.85","5","298","1",0
"WAR-3505","Warri","Glo","2","Ebonyi","2","4G","2","3","94.27","247.54","11","516","2",1
"WAR-3506","Warri","Glo","1","Abia","1","4G","1","1","99.16","12.10","0","0","0",0
"WAR-3510","Warri","9mobile","3","Edo","3","3G","2","3","94.24","248.98","14","358","1",0
"WAR-3511","Warri","Airtel","1","Katsina","1","4G","1","1","88.40","167.04","4","494","1",0
"WAR-3513","Warri","9mobile","1","Plateau","1","4G","1","1","89.26","154.66","3","186","1",0
"WAR-3516","Warri","Airtel","1","Kwara","1","4G","1","1","92.86","102.82","2","96","1",0
"WAR-3519","Warri","Glo","1","Kogi","1","3G","1","1","91.48","122.69","0","271","1",0
"WAR-3521","Warri","Airtel","2","Kogi","2","4G","1","2","95.89","118.37","5","361","1",0
"WAR-3522","Warri","9mobile","3","Akwa Ibom","3","4G","2","3","93.18","294.76","7","541","2",1
"WAR-3524","Warri","Glo","1","Plateau","1","3G","1","1","99.14","12.38","0","0","0",0
"WAR-3525","Warri","Airtel","1","Katsina","1","4G","1","1","91.64","120.38","1","139","1",0
"WAR-3526","Warri","Airtel","1","Lagos","1","3G","1","1","99.96","0.58","0","0","0",0
"WAR-3529","Warri","MTN","1","Ekiti","1","3G","1","1","91.78","118.37","5","298","1",0
"WAR-3531","Warri","Airtel","2","Anambra","2","3G","2","2","88.99","317.23","8","692","2",1
"WAR-3532","Warri","Airtel","1","FCT","1","4G","1","1","93.80","89.28","5","121","1",0
"WAR-3533","Warri","9mobile","1","Adamawa","1","4G","1","1","98.90","15.84","4","0","0",0
"WAR-3535","Warri","9mobile","1","Jigawa","1","5G","1","1","94.17","83.95","1","213","1",0
"WAR-3536","Warri","Airtel","1","Abia","2","4G","1","2","95.28","135.94","4","107","1",0
"WAR-3539","Warri","MTN","1","Gombe","1","4G","1","1","94.17","83.95","0","297","1",0
"WAR-3540","Warri","9mobile","1","Kaduna","1","3G","1","1","93.33","96.05","4","54","1",0
"WAR-3543","Warri","Airtel","1","Kano","1","4G","1","1","86.64","192.38","5","151","1",0
"WAR-3545","Warri","9mobile","2","Anambra","2","4G","2","2","90.98","259.92","4","617","2",1
"WAR-3546","Warri","MTN","1","Adamawa","1","4G","1","1","93.51","93.46","2","321","1",0
"WAR-3547","Warri","9mobile","1","Zamfara","1","4G","1","1","87.54","179.42","5","394","1",0
"WAR-3548","Warri","MTN","1","Kano","1","4G","1","1","90.08","142.85","0","191","1",0
"WAR-3553","Warri","MTN","1","Kogi","1","3G","1","1","86.32","196.99","1","295","1",0
"WAR-3555","Warri","Glo","3","Kogi","4","4G","2","4","91.35","498.53","4","623","3",1
"WAR-3556","Warri","9mobile","2","Kano","2","4G","2","2","96.75","93.60","6","0","0",0
"WAR-3558","Warri","Glo","1","Plateau","1","3G","1","1","88.13","170.93","4","50","1",0
"WAR-3561","Warri","Glo","1","Ebonyi","1","4G","1","1","98.93","15.41","3","0","0",0
"WAR-3565","Warri","Airtel","2","Anambra","2","2G","2","2","89.05","315.50","4","364","2",1
"WAR-3568","Warri","Airtel","1","Nasarawa","2","3G","1","2","98.94","30.67","5","0","0",0
"WAR-3570","Warri","MTN","1","Jigawa","1","4G","1","1","93.77","89.71","4","66","1",0
"WAR-3571","Warri","9mobile","2","Akwa Ibom","2","4G","1","2","86.39","392.11","7","481","2",1
"WAR-3573","Warri","Airtel","1","Cross River","2","3G","2","2","97.89","60.92","0","0","0",0
"WAR-3575","Warri","Airtel","1","Lagos","2","3G","2","2","90.03","287.14","6","429","2",1
"WAR-3576","Warri","Airtel","1","Niger","1","3G","1","1","98.17","26.35","0","0","0",0
"WAR-3579","Warri","9mobile","2","Imo","2","4G","1","2","91.69","239.47","1","716","2",1
"WAR-3580","Warri","9mobile","1","Anambra","1","4G","1","1","89.82","146.59","2","124","1",0
"WAR-3582","Warri","9mobile","1","Kwara","1","3G","1","1","97.73","32.69","1","0","0",0
"WAR-3584","Warri","Airtel","2","Imo","2","3G","2","2","92.36","220.03","6","467","1",0
"WAR-3585","Warri","Glo","1","Gombe","2","3G","2","2","94.02","172.37","5","385","1",0
"WAR-3586","Warri","9mobile","1","Borno","1","4G","1","1","90.79","132.62","0","118","1",0
"WAR-3588","Warri","9mobile","1","Sokoto","1","4G","1","1","92.84","103.10","1","216","1",0
"WAR-3593","Warri","Airtel","3","Abia","3","4G","2","3","91.30","375.84","8","849","3",1
"WAR-3597","Warri","9mobile","1","Ebonyi","1","4G","1","1","88.04","172.22","2","264","1",0
"WAR-3599","Warri","9mobile","1","Kwara","1","4G","1","1","95.75","61.20","5","0","0",0
"WAR-3600","Warri","Airtel","3","Benue","3","2G","3","3","92.69","315.94","9","638","2",1
"WAR-3601","Warri","9mobile","1","Akwa Ibom","1","3G","1","1","89.64","149.18","3","349","1",0
"WAR-3610","Warri","9mobile","2","Enugu","2","2G","1","2","95.05","142.56","3","485","1",0
"WAR-3613","Warri","Glo","1","Nasarawa","1","4G","1","1","94.25","82.80","3","358","1",0
"WAR-3614","Warri","9mobile","2","Jigawa","2","3G","2","2","91.61","241.78","6","356","1",0
"WAR-3615","Warri","Glo","1","Borno","1","3G","1","1","92.75","104.40","5","294","1",0
"WAR-3617","Warri","Glo","1","Enugu","1","4G","1","1","99.37","9.07","0","0","0",0
"WAR-3619","Warri","9mobile","1","Ondo","2","2G","2","2","99.48","14.97","0","0","0",0
"WAR-3622","Warri","Glo","1","Katsina","1","2G","1","1","90.32","139.39","0","235","1",0
"WAR-3624","Warri","Airtel","2","Kaduna","2","4G","2","2","94.81","149.47","4","463","1",0
"WAR-3626","Warri","Airtel","2","Imo","3","4G","1","3","88.74","486.44","1","514","3",1
"WAR-3627","Warri","Glo","1","Oyo","1","4G","1","1","98.31","24.34","5","0","0",0
"WAR-3628","Warri","9mobile","2","Bayelsa","2","4G","1","2","88.29","337.39","6","409","2",1
"WAR-3629","Warri","MTN","1","Imo","1","3G","1","1","91.24","126.14","4","370","1",0
"WAR-3630","Warri","MTN","1","Jigawa","1","4G","1","1","96.24","54.14","4","0","0",0
"WAR-3631","Warri","Airtel","1","Lagos","1","4G","1","1","89.93","145.01","2","89","1",0
"WAR-3632","Warri","Glo","1","Niger","1","4G","1","1","86.35","196.56","2","266","1",0
"WAR-3633","Warri","Glo","2","Abia","3","4G","2","3","93.85","265.54","13","716","2",1
"WAR-3634","Warri","Glo","1","Ogun","1","4G","1","1","86.90","188.64","4","443","1",0
"WAR-3635","Warri","9mobile","1","Delta","1","4G","1","1","85.03","215.57","4","375","1",0
"WAR-3636","Warri","Glo","1","Delta","1","4G","1","1","92.69","105.26","4","366","1",0
"WAR-3637","Warri","Glo","1","Zamfara","1","3G","1","1","95.75","61.20","2","0","0",0
"WAR-3638","Warri","Glo","1","Kwara","2","2G","2","2","90.26","280.66","10","379","2",1
"WAR-3639","Warri","9mobile","3","Kaduna","2","4G","2","3","94.33","244.79","7","618","2",1
"WAR-3640","Warri","MTN","1","Enugu","1","4G","1","1","95.40","66.24","4","0","0",0
"WAR-3641","Warri","Airtel","1","Gombe","2","4G","1","2","98.22","51.40","0","0","0",0
"WAR-3646","Warri","MTN","1","Akwa Ibom","3","3G","2","3","93.99","259.77","7","491","2",1
"WAR-3647","Warri","MTN","1","Borno","1","4G","1","1","90.42","137.95","3","420","1",0
"WAR-3649","Warri","Glo","1","Adamawa","1","3G","1","1","99.88","1.73","0","0","0",0
"WAR-3650","Warri","Glo","2","Cross River","2","4G","1","2","92.62","212.68","6","235","1",0
"WAR-3652","Warri","Glo","1","Borno","1","4G","1","1","99.72","4.03","0","0","0",0
"WAR-3654","Warri","9mobile","1","Taraba","1","4G","1","1","89.92","145.15","3","344","1",0
"WAR-3655","Warri","9mobile","1","FCT","1","5G","1","1","94.37","81.07","1","59","1",0
"WAR-3656","Warri","MTN","1","Katsina","1","4G","1","1","95.99","57.74","0","0","0",0
"WAR-3657","Warri","Airtel","1","Kebbi","1","4G","1","1","91.27","125.71","2","70","1",0
"WAR-3661","Warri","MTN","1","Kaduna","1","4G","1","1","87.38","181.73","0","152","1",0
"WAR-3662","Warri","9mobile","2","Kebbi","2","4G","1","2","89.59","299.81","5","577","2",1
"WAR-3666","Warri","9mobile","1","Lagos","2","4G","1","2","90.37","277.34","5","404","1",0
"WAR-3669","Warri","Glo","1","Ondo","1","4G","1","1","99.11","12.82","0","0","0",0
"WAR-3673","Warri","9mobile","2","Kogi","2","4G","1","2","88.87","320.55","10","739","2",1
"WAR-3675","Warri","MTN","1","Yobe","1","4G","1","1","87.50","180.00","2","97","1",0
"WAR-3676","Warri","Glo","1","Delta","1","4G","1","1","92.28","111.17","5","413","1",0
"WAR-3677","Warri","Airtel","2","Abia","2","3G","1","2","88.87","320.55","2","607","2",1
"WAR-3688","Warri","Airtel","1","Kaduna","1","3G","1","1","87.77","176.11","0","223","1",0
"WAR-3689","Warri","Glo","1","Sokoto","1","4G","1","1","92.58","106.85","3","429","1",0
"WAR-3691","Warri","Glo","2","Enugu","2","4G","1","2","97.64","67.96","9","0","0",0
"WAR-3694","Warri","Airtel","1","Gombe","1","3G","1","1","92.84","103.10","5","317","1",0
"WAR-3696","Warri","MTN","1","Bauchi","1","4G","1","1","94.75","75.60","1","460","1",0
"WAR-3697","Warri","MTN","1","Taraba","1","4G","1","1","88.01","172.66","3","386","1",0
"WAR-3698","Warri","Airtel","1","Abia","1","5G","1","1","93.17","98.35","1","217","1",0
"WAR-3700","Warri","Glo","1","Kogi","1","4G","1","1","99.63","5.33","0","0","0",0
"WAR-3701","Warri","9mobile","1","Plateau","1","4G","1","1","92.48","108.29","1","453","1",0
"WAR-3703","Warri","9mobile","1","Edo","1","3G","1","1","95.72","61.63","1","0","0",0
"WAR-3704","Warri","Glo","1","Cross River","1","3G","1","1","98.77","17.71","0","0","0",0
"WAR-3705","Warri","Glo","1","Plateau","1","4G","1","1","92.88","102.53","3","117","1",0
"WAR-3708","Warri","Airtel","1","Cross River","1","4G","1","1","85.01","215.86","0","240","1",0
"WAR-3709","Warri","MTN","1","Edo","1","3G","1","1","96.46","50.98","3","0","0",0
"WAR-3710","Warri","9mobile","1","Jigawa","1","4G","1","1","86.35","196.56","3","279","1",0
"WAR-3712","Warri","Glo","2","Akwa Ibom","2","3G","2","2","86.39","391.97","1","544","2",1
"WAR-3713","Warri","MTN","1","Ekiti","1","4G","1","1","85.56","207.94","5","444","1",0
"WAR-3714","Warri","9mobile","1","Imo","1","3G","1","1","99.20","11.52","0","0","0",0
"WAR-3717","Warri","Airtel","1","Ondo","1","3G","1","1","85.71","205.78","1","301","1",0
"WAR-3718","Warri","MTN","1","Lagos","1","3G","1","1","90.74","133.34","3","214","1",0
"WAR-3719","Warri","Glo","1","FCT","1","3G","1","1","97.96","29.38","4","0","0",0
"WAR-3720","Warri","Glo","1","Plateau","1","4G","1","1","87.20","184.32","5","253","1",0
"WAR-3721","Warri","Airtel","1","Kano","1","2G","1","1","91.83","117.65","1","104","1",0
"WAR-3723","Warri","9mobile","1","Sokoto","1","4G","1","1","87.36","182.02","5","411","1",0
"WAR-3724","Warri","Glo","1","Edo","1","3G","1","1","87.25","183.60","4","148","1",0
"WAR-3725","Warri","MTN","1","Ekiti","1","4G","1","1","99.26","10.66","0","0","0",0
"WAR-3726","Warri","MTN","1","Imo","1","5G","1","1","89.98","144.29","2","153","1",0
"WAR-3727","Warri","Airtel","1","Edo","1","4G","1","1","94.47","79.63","4","291","1",0
"WAR-3729","Warri","9mobile","1","Edo","1","3G","1","1","89.09","157.10","4","492","1",0
"WAR-3730","Warri","Airtel","1","Benue","1","4G","1","1","99.90","1.44","0","0","0",0
"WAR-3732","Warri","Glo","2","Delta","2","3G","2","2","93.51","187.05","0","220","1",0
"WAR-3733","Warri","9mobile","2","Jigawa","2","2G","2","2","90.11","284.84","5","207","2",1
"WAR-3734","Warri","MTN","1","Niger","1","2G","1","1","99.04","13.82","0","0","0",0
"WAR-3737","Warri","9mobile","1","Cross River","1","4G","1","1","91.27","125.71","1","477","1",0
"WAR-3739","Warri","MTN","1","Kaduna","1","3G","1","1","88.27","168.91","4","130","1",0
