tower_id,date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected
WAR-2246,2025-09-10,Airtel,Warri,Niger,92.52,107.71,0,equipment_fault,4G,408
WAR-7277,2025-09-09,Glo,Warri,Oyo,97.83,31.25,0,,4G,0
IBA-2243,2025-09-11,Airtel,Ibadan,Zamfara,90.09,142.7,1,equipment_fault,3G,380
ENU-2874,2025-09-29,MTN,Enugu,Osun,99.71,4.18,0,,4G,0
WAR-9729,2025-09-09,9mobile,Warri,Delta,89.67,148.75,2,equipment_fault,3G,330
KAN-7476,2025-09-20,9mobile,Kano,Kaduna,93.84,88.7,2,power_failure,3G,358
ENU-3579,2025-09-19,Airtel,Enugu,Niger,89.49,151.34,1,fiber_cut,3G,188
KAD-9975,2025-09-08,MTN,Kaduna,Rivers,93.61,92.02,5,weather,4G,499
KAD-4597,2025-09-03,Airtel,Kaduna,Plateau,90.23,140.69,0,equipment_fault,4G,482
ABU-3490,2025-09-11,Airtel,Abuja,FCT,93.56,92.74,1,weather,4G,472
KAD-5052,2025-09-07,Airtel,Kaduna,Delta,93.68,91.01,3,power_failure,4G,389
ABE-5837,2025-09-22,MTN,Abeokuta,Ogun,91.23,126.29,0,equipment_fault,3G,247
CAL-7977,2025-09-12,Glo,Calabar,Jigawa,95.79,60.62,4,,3G,0
ABA-3586,2025-09-01,Airtel,Aba,Delta,85.03,215.57,1,equipment_fault,4G,428
ILO-1270,2025-09-24,Airtel,Ilorin,Kwara,95.27,68.11,1,,2G,0
ONI-1952,2025-09-09,9mobile,Onitsha,Yobe,88.55,164.88,0,power_failure,4G,436
KAD-4145,2025-09-06,9mobile,Kaduna,Kano,86.0,201.6,2,power_failure,4G,425
WAR-9097,2025-09-17,Airtel,Warri,Gombe,98.58,20.45,1,,4G,0
BEN-9157,2025-09-12,Glo,Benin City,Kano,89.12,156.67,3,fiber_cut,5G,147
CAL-9111,2025-09-10,9mobile,Calabar,Niger,94.45,79.92,0,power_failure,3G,492
POR-1803,2025-09-26,Airtel,Port Harcourt,Jigawa,95.76,61.06,2,,4G,0
ENU-5456,2025-09-02,MTN,Enugu,Nasarawa,88.67,163.15,5,maintenance,3G,194
IBA-8601,2025-09-13,Glo,Ibadan,Kano,99.67,4.75,0,,4G,0
JOS-3200,2025-09-12,MTN,Jos,Rivers,96.8,46.08,5,,4G,0
KAD-8535,2025-09-02,MTN,Kaduna,Oyo,87.93,173.81,2,equipment_fault,3G,459
CAL-3847,2025-09-14,Glo,Calabar,Jigawa,98.4,23.04,0,,4G,0
ABU-1645,2025-10-01,9mobile,Abuja,Jigawa,92.39,109.58,5,fiber_cut,4G,376
ENU-4444,2025-09-09,9mobile,Enugu,Kano,88.64,163.58,5,maintenance,4G,477
KAD-3594,2025-09-05,MTN,Kaduna,Edo,99.08,13.25,0,,4G,0
ABE-5737,2025-09-21,Airtel,Abeokuta,Anambra,90.83,132.05,1,maintenance,4G,351
ABU-7926,2025-10-01,MTN,Abuja,Sokoto,95.35,66.96,4,,4G,0
ABE-7212,2025-09-13,9mobile,Abeokuta,Kebbi,86.04,201.02,4,maintenance,4G,57
WAR-5855,2025-09-15,MTN,Warri,Yobe,90.39,138.38,0,maintenance,3G,207
ABE-7325,2025-09-09,MTN,Abeokuta,Enugu,90.8,132.48,4,maintenance,4G,230
BEN-1205,2025-09-06,MTN,Benin City,Borno,98.17,26.35,3,,4G,0
ILO-5273,2025-09-06,Airtel,Ilorin,Plateau,99.8,2.88,0,,3G,0
KAD-2036,2025-09-17,9mobile,Kaduna,Rivers,88.34,167.9,5,maintenance,4G,188
ENU-6045,2025-09-25,Glo,Enugu,Kebbi,97.65,33.84,1,,2G,0
IBA-3492,2025-09-02,Glo,Ibadan,Jigawa,86.13,199.73,2,fiber_cut,4G,385
KAD-4693,2025-09-24,Glo,Kaduna,Sokoto,89.05,157.68,1,fiber_cut,3G,443
ABE-9123,2025-09-20,MTN,Abeokuta,Ondo,86.73,191.09,5,equipment_fault,4G,100
KAD-2655,2025-09-30,Airtel,Kaduna,Adamawa,89.5,151.2,2,maintenance,3G,121
JOS-9745,2025-09-28,9mobile,Jos,Cross River,93.54,93.02,2,equipment_fault,4G,397
JOS-9959,2025-09-27,Airtel,Jos,Delta,97.44,36.86,0,,4G,0
ENU-1920,2025-09-09,MTN,Enugu,Imo,96.22,54.43,5,,3G,0
KAN-5533,2025-09-30,MTN,Kano,Sokoto,99.86,2.02,0,,4G,0
IBA-7677,2025-09-27,9mobile,Ibadan,FCT,92.17,112.75,4,power_failure,4G,246
POR-5206,2025-09-18,MTN,Port Harcourt,Kebbi,90.11,142.42,5,fiber_cut,4G,228
ILO-5879,2025-09-19,MTN,Ilorin,Nasarawa,89.12,156.67,5,power_failure,3G,91
ONI-9983,2025-09-30,9mobile,Onitsha,Ogun,98.5,21.6,3,,4G,0
KAD-2481,2025-09-13,Glo,Kaduna,Lagos,95.24,68.54,2,,4G,0
KAD-3111,2025-09-27,MTN,Kaduna,Ekiti,90.88,131.33,1,power_failure,3G,297
ABE-7531,2025-09-11,Glo,Abeokuta,Kebbi,95.76,61.06,4,,4G,0
ENU-8172,2025-09-06,Glo,Enugu,Kaduna,92.92,101.95,5,weather,4G,411
ENU-7652,2025-09-29,MTN,Enugu,Lagos,99.87,1.87,0,,5G,0
ENU-6718,2025-09-04,Glo,Enugu,Enugu,97.41,37.3,2,,4G,0
LAG-9328,2025-09-30,9mobile,Lagos,Nasarawa,96.54,49.82,1,,3G,0
WAR-3696,2025-09-29,MTN,Warri,Bauchi,94.75,75.6,1,power_failure,4G,460
KAD-9036,2025-09-15,9mobile,Kaduna,Borno,98.89,15.98,3,,4G,0
ILO-9177,2025-09-18,MTN,Ilorin,Delta,88.64,163.58,4,power_failure,4G,355
ABA-4804,2025-09-30,MTN,Aba,Osun,98.14,26.78,2,,4G,0
KAN-7623,2025-09-04,MTN,Kano,Ekiti,89.07,157.39,4,power_failure,5G,206
IBA-6119,2025-09-20,MTN,Ibadan,Delta,92.87,102.67,0,power_failure,4G,296
ONI-7054,2025-09-10,9mobile,Onitsha,Yobe,87.34,182.3,2,power_failure,4G,409
ABU-8042,2025-09-04,Airtel,Abuja,Ekiti,98.16,26.5,4,,3G,0
ILO-4555,2025-09-05,Glo,Ilorin,Kogi,92.97,101.23,5,power_failure,4G,178
IBA-2351,2025-09-29,9mobile,Ibadan,Kano,92.14,113.18,4,power_failure,4G,158
ABU-9083,2025-09-12,Glo,Abuja,Adamawa,92.03,114.77,0,power_failure,4G,500
KAN-1825,2025-09-06,Glo,Kano,Ogun,96.14,55.58,3,,4G,0
LAG-5072,2025-09-18,Airtel,Lagos,Niger,85.61,207.22,2,maintenance,3G,308
ABA-2550,2025-09-06,Glo,Aba,Kwara,87.93,173.81,3,maintenance,4G,73
CAL-2784,2025-09-06,Glo,Calabar,Kogi,85.4,210.24,3,power_failure,3G,103
ENU-3211,2025-09-06,9mobile,Enugu,Katsina,90.16,141.7,1,equipment_fault,4G,480
ABA-5467,2025-09-09,MTN,Aba,Ebonyi,98.51,21.46,2,,3G,0
ABA-7300,2025-09-13,MTN,Aba,Ogun,89.63,149.33,4,equipment_fault,2G,229
WAR-7632,2025-09-27,Glo,Warri,Ondo,87.66,177.7,5,maintenance,3G,257
ENU-1381,2025-09-04,MTN,Enugu,Jigawa,87.5,180.0,4,power_failure,4G,443
KAD-8798,2025-09-02,MTN,Kaduna,Osun,98.88,16.13,1,,4G,0
ONI-3385,2025-09-23,9mobile,Onitsha,Osun,89.42,152.35,5,equipment_fault,4G,460
CAL-8860,2025-09-30,9mobile,Calabar,Plateau,95.52,64.51,5,,2G,0
CAL-7770,2025-09-29,MTN,Calabar,Kwara,85.41,210.1,1,fiber_cut,4G,269
ILO-8492,2025-09-07,Glo,Ilorin,Ekiti,93.97,86.83,3,fiber_cut,4G,75
BEN-9742,2025-09-05,MTN,Benin City,Adamawa,95.51,64.66,0,,3G,0
ENU-5993,2025-09-11,9mobile,Enugu,Ebonyi,96.47,50.83,2,,4G,0
ENU-2385,2025-09-07,9mobile,Enugu,Adamawa,97.93,29.81,2,,5G,0
IBA-1804,2025-09-08,MTN,Ibadan,Niger,87.69,177.26,3,power_failure,3G,126
CAL-3973,2025-09-08,Glo,Calabar,Adamawa,89.24,154.94,4,fiber_cut,4G,277
ABA-4463,2025-09-06,MTN,Aba,Nasarawa,89.69,148.46,5,equipment_fault,3G,457
ABA-6247,2025-09-13,MTN,Aba,Cross River,97.76,32.26,0,,2G,0
ABU-6741,2025-09-20,9mobile,Abuja,Benue,99.39,8.78,0,,4G,0
LAG-9820,2025-09-05,Airtel,Lagos,Kano,90.17,141.55,4,maintenance,4G,451
KAD-3266,2025-09-08,Glo,Kaduna,Bauchi,87.59,178.7,3,power_failure,4G,180
JOS-8057,2025-09-29,Glo,Jos,Kogi,99.87,1.87,0,,4G,0
ABU-5639,2025-09-03,MTN,Abuja,Kogi,95.61,63.22,0,,3G,0
ABA-8024,2025-09-20,Airtel,Aba,Niger,87.66,177.7,3,weather,4G,417
JOS-8380,2025-09-17,9mobile,Jos,Zamfara,99.13,12.53,0,,4G,0
ENU-4085,2025-09-10,Airtel,Enugu,Taraba,98.36,23.62,3,,4G,0
IBA-3429,2025-09-18,9mobile,Ibadan,Zamfara,86.26,197.86,1,power_failure,3G,199
POR-7509,2025-09-27,MTN,Port Harcourt,Kwara,85.31,211.54,3,fiber_cut,2G,376
ABU-9140,2025-09-20,9mobile,Abuja,Borno,90.28,139.97,3,equipment_fault,3G,197
ILO-2746,2025-09-02,9mobile,Ilorin,Gombe,97.59,34.7,5,,3G,0
WAR-9164,2025-09-18,MTN,Warri,Rivers,94.54,78.62,1,fiber_cut,3G,89
LAG-1962,2025-09-01,Glo,Lagos,Adamawa,94.14,84.38,2,equipment_fault,3G,360
BEN-4068,2025-09-21,9mobile,Benin City,Benue,93.45,94.32,3,power_failure,4G,458
ABU-2841,2025-09-18,MTN,Abuja,Gombe,92.31,110.74,0,equipment_fault,4G,434
ABA-8815,2025-09-04,MTN,Aba,Niger,94.96,72.58,2,weather,4G,72
IBA-3889,2025-09-12,Glo,Ibadan,Edo,95.9,59.04,2,,2G,0
ABU-2686,2025-09-06,MTN,Abuja,Ogun,91.41,123.7,2,power_failure,3G,482
CAL-1776,2025-09-18,9mobile,Calabar,Edo,99.73,3.89,0,,4G,0
BEN-5568,2025-09-01,Airtel,Benin City,Jigawa,89.14,156.38,5,equipment_fault,4G,497
KAD-4017,2025-09-21,9mobile,Kaduna,Ogun,99.68,4.61,0,,4G,0
CAL-3963,2025-09-13,Glo,Calabar,Adamawa,98.2,25.92,5,,3G,0
KAN-5732,2025-09-25,MTN,Kano,Bayelsa,91.12,127.87,4,fiber_cut,4G,226
ABE-7239,2025-09-01,Airtel,Abeokuta,Sokoto,95.83,60.05,1,,3G,0
ILO-3610,2025-09-28,Glo,Ilorin,Bayelsa,93.86,88.42,4,equipment_fault,3G,413
ENU-3498,2025-09-03,9mobile,Enugu,Rivers,90.06,143.14,3,equipment_fault,5G,104
JOS-4098,2025-09-03,MTN,Jos,Delta,93.6,92.16,1,power_failure,3G,284
LAG-5022,2025-09-22,9mobile,Lagos,Kano,95.25,68.4,0,,3G,0
LAG-7225,2025-09-23,Airtel,Lagos,Niger,93.07,99.79,4,power_failure,3G,109
CAL-6884,2025-09-15,MTN,Calabar,Kaduna,98.73,18.29,3,,4G,0
ENU-1669,2025-09-21,Glo,Enugu,Nasarawa,95.97,58.03,0,,3G,0
ABE-4237,2025-09-26,9mobile,Abeokuta,Borno,92.38,109.73,2,power_failure,4G,487
LAG-5503,2025-09-23,MTN,Lagos,Abia,96.19,54.86,1,,4G,0
BEN-9698,2025-09-13,Airtel,Benin City,Ondo,87.93,173.81,3,fiber_cut,4G,88
ABE-9005,2025-09-15,9mobile,Abeokuta,FCT,88.02,172.51,0,power_failure,4G,296
BEN-8674,2025-09-15,9mobile,Benin City,Kebbi,94.31,81.94,5,equipment_fault,4G,188
ABA-5013,2025-09-15,9mobile,Aba,Plateau,85.59,207.5,3,equipment_fault,3G,424
ENU-4771,2025-09-20,Glo,Enugu,Bayelsa,85.45,209.52,0,power_failure,4G,323
WAR-3485,2025-09-01,Airtel,Warri,Akwa Ibom,95.68,62.21,0,,4G,0
ABA-5519,2025-09-21,Airtel,Aba,Nasarawa,93.44,94.46,0,weather,4G,137
WAR-3765,2025-09-13,MTN,Warri,Kaduna,97.75,32.4,4,,4G,0
KAN-1644,2025-09-09,9mobile,Kano,Kebbi,96.91,44.5,2,,3G,0
KAN-4723,2025-09-05,Airtel,Kano,Osun,91.92,116.35,2,power_failure,4G,397
CAL-5066,2025-09-15,Glo,Calabar,Ebonyi,92.26,111.46,4,power_failure,4G,303
ILO-2250,2025-09-26,9mobile,Ilorin,Plateau,87.57,178.99,1,power_failure,3G,147
ABA-9640,2025-09-03,MTN,Aba,Edo,94.78,75.17,5,maintenance,4G,355
KAN-6588,2025-10-01,MTN,Kano,Zamfara,86.86,189.22,4,power_failure,3G,99
ILO-9233,2025-10-01,Airtel,Ilorin,Plateau,92.39,109.58,1,maintenance,3G,290
LAG-1265,2025-09-17,Glo,Lagos,Ebonyi,90.8,132.48,3,equipment_fault,4G,500
ABU-7406,2025-09-11,Airtel,Abuja,Delta,93.59,92.3,0,power_failure,4G,325
JOS-3569,2025-09-25,Glo,Jos,Jigawa,91.41,123.7,3,power_failure,4G,67
WAR-5937,2025-09-22,Airtel,Warri,Kano,86.15,199.44,4,power_failure,3G,184
KAN-5352,2025-09-16,Glo,Kano,Yobe,87.29,183.02,2,power_failure,4G,160
ABU-9720,2025-09-03,Glo,Abuja,Kaduna,88.06,171.94,2,weather,2G,433
WAR-1069,2025-09-13,Glo,Warri,Abia,99.29,10.22,0,,3G,0
ABE-4922,2025-09-20,MTN,Abeokuta,Ogun,87.38,181.73,2,maintenance,4G,162
IBA-8236,2025-09-18,Glo,Ibadan,Kogi,91.34,124.7,3,weather,4G,485
KAD-4666,2025-09-08,Airtel,Kaduna,Lagos,89.72,148.03,0,maintenance,3G,288
ABA-3250,2025-09-22,Glo,Aba,Kebbi,88.45,166.32,0,power_failure,4G,401
KAD-5309,2025-09-19,MTN,Kaduna,Bayelsa,98.3,24.48,3,,4G,0
CAL-3241,2025-09-16,MTN,Calabar,Plateau,89.51,151.06,0,weather,4G,494
CAL-8975,2025-09-24,Airtel,Calabar,Ekiti,90.48,137.09,2,power_failure,4G,240
BEN-1319,2025-09-13,Glo,Benin City,Kano,91.18,127.01,3,power_failure,4G,337
ONI-1353,2025-09-26,9mobile,Onitsha,Imo,94.01,86.26,0,power_failure,4G,259
ONI-4647,2025-09-26,9mobile,Onitsha,Osun,87.8,175.68,3,power_failure,3G,467
ABA-7361,2025-09-30,Glo,Aba,Adamawa,86.73,191.09,5,equipment_fault,4G,457
ABU-7989,2025-09-04,Glo,Abuja,Katsina,92.67,105.55,1,equipment_fault,3G,315
ABA-4467,2025-09-15,Airtel,Aba,Kogi,93.37,95.47,0,equipment_fault,4G,383
KAD-9263,2025-10-01,9mobile,Kaduna,Benue,89.56,150.34,1,power_failure,4G,57
ONI-9601,2025-09-21,MTN,Onitsha,Delta,86.19,198.86,0,equipment_fault,4G,110
KAN-6514,2025-09-25,9mobile,Kano,Nasarawa,98.88,16.13,2,,4G,0
ABE-3839,2025-09-09,Airtel,Abeokuta,FCT,96.81,45.94,3,,4G,0
ENU-3775,2025-09-07,MTN,Enugu,Anambra,95.16,69.7,3,,3G,0
ABE-7414,2025-09-28,MTN,Abeokuta,Borno,93.59,92.3,4,fiber_cut,5G,206
JOS-5485,2025-09-07,9mobile,Jos,Nasarawa,87.57,178.99,3,equipment_fault,4G,89
POR-8469,2025-09-21,Airtel,Port Harcourt,Akwa Ibom,91.02,129.31,1,fiber_cut,4G,120
LAG-4593,2025-09-24,9mobile,Lagos,Rivers,92.63,106.13,2,maintenance,4G,262
LAG-9131,2025-09-03,MTN,Lagos,Bauchi,89.03,157.97,0,power_failure,4G,76
LAG-3855,2025-09-11,Airtel,Lagos,Cross River,95.9,59.04,2,,3G,0
LAG-4940,2025-09-01,9mobile,Lagos,Kano,87.72,176.83,2,equipment_fault,3G,422
BEN-2182,2025-09-02,Glo,Benin City,Sokoto,94.31,81.94,3,power_failure,3G,491
LAG-4402,2025-09-14,Glo,Lagos,Ekiti,97.78,31.97,2,,4G,0
ABU-9181,2025-09-30,Glo,Abuja,Kwara,85.59,207.5,0,maintenance,4G,259
ENU-8257,2025-09-17,Airtel,Enugu,Osun,96.25,54.0,0,,4G,0
ABE-9270,2025-09-11,Glo,Abeokuta,Kaduna,88.13,170.93,5,power_failure,3G,371
KAD-8795,2025-09-22,Airtel,Kaduna,Lagos,90.86,131.62,1,power_failure,4G,361
BEN-6490,2025-09-30,9mobile,Benin City,Gombe,85.68,206.21,1,equipment_fault,4G,266
ONI-6050,2025-09-03,Airtel,Onitsha,Lagos,97.39,37.58,4,,3G,0
KAN-1751,2025-09-27,Glo,Kano,Osun,87.63,178.13,2,power_failure,4G,53
JOS-7075,2025-09-22,9mobile,Jos,Niger,99.55,6.48,0,,4G,0
IBA-2294,2025-09-14,9mobile,Ibadan,Oyo,88.57,164.59,0,power_failure,4G,156
IBA-1215,2025-09-16,Airtel,Ibadan,Kano,98.89,15.98,0,,4G,0
JOS-5120,2025-10-01,9mobile,Jos,Enugu,88.62,163.87,1,maintenance,4G,319
WAR-5280,2025-09-30,Airtel,Warri,Edo,99.7,4.32,0,,4G,0
IBA-1050,2025-09-30,9mobile,Ibadan,Imo,96.31,53.14,2,,4G,0
KAD-9183,2025-09-28,Glo,Kaduna,FCT,88.65,163.44,1,equipment_fault,4G,292
CAL-9530,2025-09-18,MTN,Calabar,Kano,90.74,133.34,1,weather,3G,341
KAD-9411,2025-09-11,Glo,Kaduna,Kebbi,95.8,60.48,3,,3G,0
ILO-6778,2025-09-05,Glo,Ilorin,Kogi,96.39,51.98,1,,5G,0
JOS-9038,2025-09-02,9mobile,Jos,Rivers,88.59,164.3,1,fiber_cut,4G,351
ENU-4809,2025-09-01,MTN,Enugu,Borno,94.77,75.31,4,power_failure,4G,257
BEN-4989,2025-09-14,Airtel,Benin City,Plateau,94.09,85.1,5,equipment_fault,4G,154
POR-5725,2025-09-24,9mobile,Port Harcourt,Benue,91.44,123.26,4,power_failure,4G,449
LAG-3240,2025-09-07,Airtel,Lagos,Kwara,98.4,23.04,0,,4G,0
ONI-4422,2025-09-12,9mobile,Onitsha,Jigawa,90.28,139.97,4,power_failure,2G,232
BEN-1774,2025-09-30,Airtel,Benin City,Zamfara,93.75,90.0,2,maintenance,4G,99
WAR-1960,2025-09-13,Glo,Warri,Oyo,99.63,5.33,0,,4G,0
KAD-5248,2025-09-03,Glo,Kaduna,Jigawa,87.18,184.61,2,power_failure,4G,252
CAL-9506,2025-09-03,9mobile,Calabar,Ondo,99.63,5.33,0,,4G,0
ABA-3177,2025-09-21,9mobile,Aba,Kaduna,90.48,137.09,3,fiber_cut,3G,429
LAG-5458,2025-09-17,9mobile,Lagos,Katsina,96.31,53.14,4,,4G,0
ONI-6175,2025-09-23,Airtel,Onitsha,Rivers,91.61,120.82,1,fiber_cut,4G,330
JOS-8911,2025-09-19,Glo,Jos,Plateau,93.56,92.74,4,power_failure,3G,62
ILO-4174,2025-09-29,Glo,Ilorin,Enugu,92.66,105.7,2,power_failure,4G,423
WAR-2456,2025-09-19,9mobile,Warri,Kebbi,97.09,41.9,1,,4G,0
IBA-7295,2025-09-05,MTN,Ibadan,Rivers,95.92,58.75,3,,4G,0
BEN-8574,2025-09-04,MTN,Benin City,Cross River,95.6,63.36,1,,3G,0
ILO-9460,2025-09-15,MTN,Ilorin,Plateau,96.89,44.78,1,,3G,0
KAD-8120,2025-09-18,Glo,Kaduna,Nasarawa,90.7,133.92,5,power_failure,4G,315
JOS-3041,2025-09-17,9mobile,Jos,Borno,98.39,23.18,3,,3G,0
KAN-1438,2025-09-19,Glo,Kano,Adamawa,98.97,14.83,2,,4G,0
KAN-3115,2025-09-14,Glo,Kano,Sokoto,91.96,115.78,1,equipment_fault,4G,80
JOS-6716,2025-09-08,Airtel,Jos,Osun,98.37,23.47,5,,5G,0
POR-2633,2025-09-12,9mobile,Port Harcourt,Oyo,87.66,177.7,2,weather,3G,286
ABE-7860,2025-09-24,9mobile,Abeokuta,Sokoto,88.78,161.57,0,fiber_cut,4G,364
ABU-9064,2025-09-02,Glo,Abuja,Ogun,88.96,158.98,4,fiber_cut,4G,468
POR-1852,2025-09-23,Glo,Port Harcourt,Jigawa,97.8,31.68,4,,3G,0
CAL-3367,2025-09-18,9mobile,Calabar,Niger,99.31,9.94,0,,4G,0
JOS-8211,2025-09-10,Airtel,Jos,Borno,98.24,25.34,0,,4G,0
POR-4423,2025-09-11,9mobile,Port Harcourt,Bayelsa,89.17,155.95,0,maintenance,3G,393
ILO-1438,2025-09-09,Glo,Ilorin,Gombe,93.3,96.48,0,fiber_cut,4G,410
ABU-1954,2025-09-18,Glo,Abuja,Bayelsa,85.77,204.91,3,power_failure,4G,71
BEN-9375,2025-09-19,Airtel,Benin City,Bauchi,98.27,24.91,1,,4G,0
ENU-6660,2025-09-26,MTN,Enugu,Cross River,85.31,211.54,5,power_failure,4G,316
LAG-2465,2025-09-13,Airtel,Lagos,Osun,90.76,133.06,2,fiber_cut,4G,160
IBA-9355,2025-09-25,Airtel,Ibadan,Katsina,90.96,130.18,4,power_failure,4G,115
ONI-7982,2025-09-29,MTN,Onitsha,Ondo,97.43,37.01,3,,4G,0
JOS-8233,2025-09-03,9mobile,Jos,Bayelsa,94.47,79.63,4,equipment_fault,3G,410
KAD-7925,2025-09-26,MTN,Kaduna,Akwa Ibom,96.97,43.63,5,,4G,0
BEN-6548,2025-09-15,Airtel,Benin City,Taraba,98.01,28.66,3,,3G,0
LAG-1158,2025-09-24,9mobile,Lagos,Abia,90.58,135.65,3,weather,4G,349
WAR-4393,2025-09-03,Airtel,Warri,Bauchi,98.5,21.6,0,,4G,0
KAN-8670,2025-09-19,9mobile,Kano,FCT,92.06,114.34,4,equipment_fault,4G,467
BEN-8989,2025-09-25,9mobile,Benin City,Anambra,87.41,181.3,1,maintenance,4G,388
WAR-8114,2025-09-16,Airtel,Warri,Kaduna,97.12,41.47,2,,4G,0
ABU-7262,2025-09-30,MTN,Abuja,FCT,98.71,18.58,1,,4G,0
POR-4842,2025-09-27,Glo,Port Harcourt,Delta,85.24,212.54,3,fiber_cut,3G,471
WAR-8546,2025-09-09,Airtel,Warri,Katsina,88.65,163.44,2,fiber_cut,2G,460
LAG-2112,2025-09-04,9mobile,Lagos,Bayelsa,99.27,10.51,0,,2G,0
ONI-2690,2025-09-15,9mobile,Onitsha,Delta,99.32,9.79,0,,3G,0
ABE-3539,2025-09-10,9mobile,Abeokuta,Edo,95.23,68.69,0,,3G,0
ABU-4186,2025-09-25,Glo,Abuja,Bauchi,97.4,37.44,1,,4G,0
IBA-4494,2025-09-23,Glo,Ibadan,Katsina,94.13,84.53,1,power_failure,4G,258
POR-1765,2025-09-09,9mobile,Port Harcourt,Zamfara,90.15,141.84,0,power_failure,4G,288
ABU-6642,2025-09-23,Glo,Abuja,Rivers,86.31,197.14,1,power_failure,2G,253
IBA-4014,2025-09-08,Airtel,Ibadan,Zamfara,92.83,103.25,2,power_failure,4G,93
IBA-7639,2025-09-23,Glo,Ibadan,Ekiti,91.07,128.59,2,maintenance,4G,142
ONI-5883,2025-09-13,Airtel,Onitsha,Osun,86.47,194.83,4,equipment_fault,4G,248
KAN-4721,2025-09-27,Glo,Kano,Ogun,95.05,71.28,1,,3G,0
IBA-9832,2025-09-19,Airtel,Ibadan,Jigawa,87.5,180.0,2,weather,4G,64
CAL-6545,2025-09-14,MTN,Calabar,Plateau,96.84,45.5,4,,2G,0
JOS-8389,2025-09-11,9mobile,Jos,Lagos,90.69,134.06,3,equipment_fault,4G,236
CAL-9383,2025-09-26,MTN,Calabar,Bayelsa,89.29,154.22,2,power_failure,4G,72
ONI-4756,2025-09-15,Glo,Onitsha,Anambra,85.02,215.71,4,power_failure,3G,364
ONI-3165,2025-09-22,MTN,Onitsha,Zamfara,96.63,48.53,3,,4G,0
IBA-3136,2025-09-06,9mobile,Ibadan,Taraba,85.43,209.81,0,power_failure,4G,124
ABU-3826,2025-09-19,Airtel,Abuja,Ogun,97.92,29.95,1,,4G,0
ABE-6698,2025-09-19,MTN,Abeokuta,Akwa Ibom,86.82,189.79,4,equipment_fault,4G,143
ABE-9148,2025-09-12,Glo,Abeokuta,Bayelsa,93.05,100.08,1,power_failure,5G,429
LAG-1564,2025-09-23,9mobile,Lagos,Cross River,88.4,167.04,2,power_failure,3G,365
ILO-4481,2025-09-13,9mobile,Ilorin,Delta,97.83,31.25,4,,4G,0
ONI-1723,2025-09-21,Glo,Onitsha,Jigawa,89.93,145.01,1,equipment_fault,4G,57
KAN-2373,2025-09-02,Airtel,Kano,Osun,93.1,99.36,3,power_failure,4G,312
CAL-9339,2025-09-09,Airtel,Calabar,Ondo,98.62,19.87,3,,3G,0
ENU-7532,2025-09-21,9mobile,Enugu,Ondo,97.9,30.24,0,,4G,0
BEN-1846,2025-09-12,9mobile,Benin City,Ebonyi,97.05,42.48,5,,4G,0
KAN-7943,2025-09-22,9mobile,Kano,Kebbi,89.72,148.03,4,power_failure,4G,162
POR-5818,2025-09-30,Airtel,Port Harcourt,Delta,91.43,123.41,0,maintenance,2G,266
BEN-7303,2025-09-12,9mobile,Benin City,Jigawa,85.51,208.66,3,power_failure,4G,479
JOS-1808,2025-09-01,Glo,Jos,Yobe,96.74,46.94,1,,4G,0
ABU-1319,2025-09-27,Airtel,Abuja,Adamawa,97.0,43.2,0,,4G,0
ONI-6467,2025-09-25,Glo,Onitsha,Benue,96.39,51.98,4,,3G,0
ABA-4931,2025-09-18,Glo,Aba,Zamfara,85.81,204.34,4,equipment_fault,4G,316
ABE-5480,2025-09-18,9mobile,Abeokuta,Kebbi,90.51,136.66,3,power_failure,4G,452
WAR-4403,2025-10-01,9mobile,Warri,Ebonyi,98.23,25.49,3,,4G,0
ABA-2761,2025-09-12,Airtel,Aba,Lagos,87.95,173.52,3,power_failure,3G,280
ABE-2273,2025-09-22,Airtel,Abeokuta,Kogi,86.13,199.73,3,equipment_fault,4G,220
LAG-3712,2025-09-23,MTN,Lagos,Ogun,95.97,58.03,4,,4G,0
CAL-7106,2025-09-06,Airtel,Calabar,Zamfara,94.06,85.54,4,power_failure,5G,157
KAN-6789,2025-09-23,Glo,Kano,Osun,96.17,55.15,5,,4G,0
ABA-8286,2025-09-21,MTN,Aba,Ebonyi,90.72,133.63,3,equipment_fault,3G,276
LAG-2150,2025-09-04,Glo,Lagos,Osun,93.39,95.18,5,power_failure,4G,333
CAL-4855,2025-09-24,9mobile,Calabar,Katsina,86.22,198.43,0,power_failure,3G,456
POR-5179,2025-09-22,Airtel,Port Harcourt,Rivers,88.24,169.34,4,weather,4G,254
BEN-3993,2025-09-12,Glo,Benin City,Niger,86.11,200.02,4,equipment_fault,4G,200
ONI-5514,2025-09-06,9mobile,Onitsha,Taraba,85.88,203.33,2,equipment_fault,4G,410
LAG-5865,2025-09-20,Airtel,Lagos,Cross River,98.87,16.27,2,,2G,0
IBA-7912,2025-10-01,Airtel,Ibadan,Kogi,96.27,53.71,4,,4G,0
POR-1072,2025-09-12,9mobile,Port Harcourt,Oyo,99.19,11.66,0,,3G,0
LAG-2416,2025-09-06,9mobile,Lagos,Kogi,96.52,50.11,1,,4G,0
ABA-4461,2025-09-28,Glo,Aba,Delta,97.45,36.72,0,,4G,0
