row_id,tower_id,obs_date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected,outage_severity,reliability_status,high_risk_flag,downtime_hours,observation_month,day_of_week
91658,ONI-8487,2025-09-14,Glo,Onitsha,Kogi,96.24,54.14,5,unknown,4G,0,High,Good,0,0.90,Sep,Sunday
91660,POR-3198,2025-09-19,Airtel,Port Harcourt,Anambra,97.47,36.43,1,unknown,3G,0,Low,Good,0,0.61,Sep,Friday
91663,KAN-7728,2025-09-12,9mobile,Kano,Rivers,99.11,12.82,0,unknown,3G,0,Low,Excellent,0,0.21,Sep,Friday
91668,KAN-2332,2025-09-30,Airtel,Kano,Nasarawa,96.21,54.58,4,unknown,4G,0,High,Good,0,0.91,Sep,Tuesday
91671,ABU-1658,2025-09-09,Glo,Abuja,Gombe,98.50,21.60,2,unknown,3G,0,Medium,Good,0,0.36,Sep,Tuesday
91673,JOS-7743,2025-10-01,Airtel,Jos,Rivers,96.75,46.80,3,unknown,4G,0,Medium,Good,0,0.78,Oct,Wednesday
91675,BEN-9682,2025-09-04,MTN,Benin City,Plateau,99.92,1.15,0,unknown,3G,0,Low,Excellent,0,0.02,Sep,Thursday
91676,IBA-6850,2025-09-13,Airtel,Ibadan,Cross River,97.40,37.44,3,unknown,3G,0,Medium,Good,0,0.62,Sep,Saturday
91679,CAL-4298,2025-09-06,9mobile,Calabar,Benue,96.36,52.42,5,unknown,4G,0,High,Good,0,0.87,Sep,Saturday
91682,JOS-9649,2025-09-13,Airtel,Jos,Osun,96.40,51.84,4,unknown,3G,0,High,Good,0,0.86,Sep,Saturday
91686,LAG-2609,2025-09-11,MTN,Lagos,Bayelsa,97.07,42.19,5,unknown,4G,0,High,Good,0,0.70,Sep,Thursday
91687,JOS-1418,2025-09-16,9mobile,Jos,Borno,99.64,5.18,0,unknown,3G,0,Low,Excellent,0,0.09,Sep,Tuesday
91689,CAL-8074,2025-09-08,MTN,Calabar,Delta,98.57,20.59,2,unknown,4G,0,Medium,Good,0,0.34,Sep,Monday
91690,ILO-8333,2025-09-28,MTN,Ilorin,Ogun,98.42,22.75,1,unknown,4G,0,Low,Good,0,0.38,Sep,Sunday
91691,ENU-8245,2025-09-27,Airtel,Enugu,Taraba,98.36,23.62,3,unknown,4G,0,Medium,Good,0,0.39,Sep,Saturday
91692,ENU-6094,2025-09-04,9mobile,Enugu,Zamfara,99.43,8.21,0,unknown,3G,0,Low,Excellent,0,0.14,Sep,Thursday
91697,ABE-5820,2025-09-27,9mobile,Abeokuta,Oyo,98.09,27.50,3,unknown,4G,0,Medium,Good,0,0.46,Sep,Saturday
91698,LAG-1449,2025-09-07,Airtel,Lagos,Benue,98.68,19.01,5,unknown,4G,0,High,Good,0,0.32,Sep,Sunday
91699,ABA-5732,2025-09-16,MTN,Aba,Delta,98.77,17.71,0,unknown,4G,0,Low,Good,0,0.30,Sep,Tuesday
91701,ABE-9269,2025-10-01,Airtel,Abeokuta,Ogun,96.83,45.65,0,unknown,4G,0,Low,Good,0,0.76,Oct,Wednesday
91703,ENU-2283,2025-09-13,9mobile,Enugu,Borno,99.27,10.51,0,unknown,3G,0,Low,Excellent,0,0.18,Sep,Saturday
91705,JOS-6496,2025-09-29,MTN,Jos,Jigawa,98.14,26.78,1,unknown,4G,0,Low,Good,0,0.45,Sep,Monday
91707,IBA-1998,2025-09-28,MTN,Ibadan,Gombe,95.60,63.36,4,unknown,4G,0,High,Good,0,1.06,Sep,Sunday
91708,BEN-3489,2025-09-30,9mobile,Benin City,Ogun,95.28,67.97,5,unknown,5G,0,High,Good,0,1.13,Sep,Tuesday
91712,ABE-1756,2025-09-05,Glo,Abeokuta,Nasarawa,95.15,69.84,5,unknown,3G,0,High,Good,0,1.16,Sep,Friday
91714,ABE-2768,2025-09-06,Airtel,Abeokuta,Edo,96.35,52.56,2,unknown,4G,0,Medium,Good,0,0.88,Sep,Saturday
91716,ABA-1151,2025-09-13,9mobile,Aba,Oyo,97.70,33.12,3,unknown,4G,0,Medium,Good,0,0.55,Sep,Saturday
91718,ILO-6497,2025-09-29,MTN,Ilorin,Kebbi,98.68,19.01,5,unknown,3G,0,High,Good,0,0.32,Sep,Monday
91721,POR-6155,2025-09-04,Glo,Port Harcourt,Jigawa,95.72,61.63,5,unknown,4G,0,High,Good,0,1.03,Sep,Thursday
91724,ABU-6804,2025-09-21,MTN,Abuja,Katsina,97.78,31.97,3,unknown,5G,0,Medium,Good,0,0.53,Sep,Sunday
91725,ILO-4830,2025-09-25,9mobile,Ilorin,Zamfara,95.43,65.81,1,unknown,4G,0,Medium,Good,0,1.10,Sep,Thursday
91728,KAN-9840,2025-09-01,MTN,Kano,Sokoto,97.91,30.10,3,unknown,3G,0,Medium,Good,0,0.50,Sep,Monday
91733,POR-7318,2025-09-26,Airtel,Port Harcourt,Imo,96.34,52.70,1,unknown,4G,0,Low,Good,0,0.88,Sep,Friday
91739,ENU-3339,2025-09-18,Airtel,Enugu,Osun,98.57,20.59,3,unknown,4G,0,Medium,Good,0,0.34,Sep,Thursday
91743,ABU-2658,2025-09-03,9mobile,Abuja,Sokoto,96.39,51.98,4,unknown,4G,0,High,Good,0,0.87,Sep,Wednesday
91747,JOS-3784,2025-09-17,Glo,Jos,Cross River,95.13,70.13,3,unknown,4G,0,Medium,Good,0,1.17,Sep,Wednesday
91751,CAL-4122,2025-09-07,Glo,Calabar,Enugu,97.94,29.66,0,unknown,4G,0,Low,Good,0,0.49,Sep,Sunday
91755,IBA-1986,2025-09-10,9mobile,Ibadan,Anambra,96.49,50.54,5,unknown,4G,0,High,Good,0,0.84,Sep,Wednesday
91762,BEN-5291,2025-09-18,9mobile,Benin City,Benue,95.63,62.93,1,unknown,4G,0,Medium,Good,0,1.05,Sep,Thursday
91763,KAN-4854,2025-09-27,MTN,Kano,Abia,99.12,12.67,0,unknown,3G,0,Low,Excellent,0,0.21,Sep,Saturday
91769,KAN-2192,2025-09-03,Glo,Kano,FCT,97.82,31.39,5,unknown,3G,0,High,Good,0,0.52,Sep,Wednesday
91776,BEN-9885,2025-09-09,9mobile,Benin City,Adamawa,95.26,68.26,2,unknown,4G,0,Medium,Good,0,1.14,Sep,Tuesday
91777,POR-3614,2025-09-15,9mobile,Port Harcourt,Kwara,97.06,42.34,0,unknown,3G,0,Low,Good,0,0.71,Sep,Monday
91779,ENU-1300,2025-09-29,MTN,Enugu,Yobe,96.60,48.96,4,unknown,4G,0,High,Good,0,0.82,Sep,Monday
91781,ABE-3239,2025-09-16,9mobile,Abeokuta,Anambra,99.09,13.10,0,unknown,4G,0,Low,Excellent,0,0.22,Sep,Tuesday
91783,KAN-2065,2025-09-24,Airtel,Kano,Kaduna,96.32,52.99,5,unknown,4G,0,High,Good,0,0.88,Sep,Wednesday
91785,ONI-8657,2025-09-12,Glo,Onitsha,Lagos,99.09,13.10,0,unknown,2G,0,Low,Excellent,0,0.22,Sep,Friday
91786,CAL-4607,2025-09-29,9mobile,Calabar,Enugu,96.14,55.58,1,unknown,3G,0,Low,Good,0,0.93,Sep,Monday
91788,ONI-8290,2025-09-28,Airtel,Onitsha,Ogun,95.16,69.70,1,unknown,4G,0,Medium,Good,0,1.16,Sep,Sunday
91789,ABE-4785,2025-09-18,9mobile,Abeokuta,Nasarawa,95.18,69.41,3,unknown,3G,0,Medium,Good,0,1.16,Sep,Thursday
91791,ABE-2352,2025-09-01,9mobile,Abeokuta,Edo,95.48,65.09,1,unknown,2G,0,Medium,Good,0,1.08,Sep,Monday
91792,BEN-9221,2025-09-07,MTN,Benin City,FCT,97.21,40.18,5,unknown,5G,0,High,Good,0,0.67,Sep,Sunday
91794,ILO-9088,2025-09-09,MTN,Ilorin,Oyo,99.92,1.15,0,unknown,4G,0,Low,Excellent,0,0.02,Sep,Tuesday
91795,ABU-7885,2025-09-25,MTN,Abuja,Benue,95.81,60.34,5,unknown,4G,0,High,Good,0,1.01,Sep,Thursday
91800,JOS-5734,2025-09-26,9mobile,Jos,Niger,97.56,35.14,3,unknown,4G,0,Medium,Good,0,0.59,Sep,Friday
91803,KAN-5527,2025-09-25,Glo,Kano,Ogun,99.72,4.03,0,unknown,3G,0,Low,Excellent,0,0.07,Sep,Thursday
91806,IBA-2097,2025-09-29,9mobile,Ibadan,Kogi,96.06,56.74,2,unknown,3G,0,Medium,Good,0,0.95,Sep,Monday
91810,BEN-4939,2025-09-25,Glo,Benin City,Yobe,96.21,54.58,5,unknown,4G,0,High,Good,0,0.91,Sep,Thursday
91813,ILO-3572,2025-09-20,Glo,Ilorin,Yobe,98.26,25.06,5,unknown,5G,0,High,Good,0,0.42,Sep,Saturday
91815,ABU-3926,2025-09-23,MTN,Abuja,Kaduna,98.90,15.84,0,unknown,4G,0,Low,Good,0,0.26,Sep,Tuesday
91825,KAD-4620,2025-09-10,Airtel,Kaduna,Borno,99.33,9.65,0,unknown,3G,0,Low,Excellent,0,0.16,Sep,Wednesday
91830,ABA-7507,2025-09-03,Glo,Aba,Plateau,98.79,17.42,1,unknown,4G,0,Low,Good,0,0.29,Sep,Wednesday
91833,BEN-5719,2025-09-27,Airtel,Benin City,Kogi,97.76,32.26,2,unknown,4G,0,Medium,Good,0,0.54,Sep,Saturday
91837,LAG-2051,2025-09-04,Airtel,Lagos,Plateau,97.58,34.85,4,unknown,4G,0,High,Good,0,0.58,Sep,Thursday
91841,BEN-4247,2025-09-22,Glo,Benin City,Adamawa,99.88,1.73,0,unknown,3G,0,Low,Excellent,0,0.03,Sep,Monday
91846,ABU-2799,2025-09-04,9mobile,Abuja,Ogun,99.10,12.96,0,unknown,4G,0,Low,Excellent,0,0.22,Sep,Thursday
91847,ABE-3481,2025-09-05,9mobile,Abeokuta,Adamawa,97.47,36.43,2,unknown,2G,0,Medium,Good,0,0.61,Sep,Friday
91854,ABU-4227,2025-09-14,9mobile,Abuja,Kano,98.11,27.22,5,unknown,3G,0,High,Good,0,0.45,Sep,Sunday
91855,ABU-4426,2025-09-05,MTN,Abuja,Nasarawa,99.30,10.08,0,unknown,4G,0,Low,Excellent,0,0.17,Sep,Friday
91856,ABA-1227,2025-09-09,9mobile,Aba,Katsina,99.58,6.05,0,unknown,4G,0,Low,Excellent,0,0.10,Sep,Tuesday
91859,IBA-8319,2025-09-20,9mobile,Ibadan,Benue,99.40,8.64,0,unknown,4G,0,Low,Excellent,0,0.14,Sep,Saturday
91861,IBA-6958,2025-09-29,Glo,Ibadan,Cross River,97.39,37.58,1,unknown,4G,0,Low,Good,0,0.63,Sep,Monday
91864,ABA-9074,2025-09-06,MTN,Aba,Plateau,96.03,57.17,3,unknown,3G,0,Medium,Good,0,0.95,Sep,Saturday
91867,ILO-4656,2025-09-22,Airtel,Ilorin,Nasarawa,99.33,9.65,0,unknown,3G,0,Low,Excellent,0,0.16,Sep,Monday
91869,KAD-9381,2025-09-05,MTN,Kaduna,Gombe,99.75,3.60,0,unknown,4G,0,Low,Excellent,0,0.06,Sep,Friday
91870,JOS-7345,2025-09-17,Airtel,Jos,Niger,95.13,70.13,5,unknown,4G,0,High,Good,0,1.17,Sep,Wednesday
91873,ONI-7756,2025-09-25,9mobile,Onitsha,Abia,96.00,57.60,1,unknown,4G,0,Low,Good,0,0.96,Sep,Thursday
91874,ABU-8944,2025-09-15,9mobile,Abuja,Ondo,96.11,56.02,1,unknown,4G,0,Low,Good,0,0.93,Sep,Monday
91876,ILO-5780,2025-09-08,Airtel,Ilorin,Ekiti,97.13,41.33,3,unknown,4G,0,Medium,Good,0,0.69,Sep,Monday
91878,JOS-6410,2025-09-28,Glo,Jos,Yobe,96.96,43.78,4,unknown,4G,0,High,Good,0,0.73,Sep,Sunday
91880,POR-4725,2025-09-14,MTN,Port Harcourt,Anambra,95.36,66.82,0,unknown,4G,0,Medium,Good,0,1.11,Sep,Sunday
91882,ENU-6450,2025-09-05,Glo,Enugu,Katsina,99.44,8.06,0,unknown,4G,0,Low,Excellent,0,0.13,Sep,Friday
91887,LAG-3802,2025-09-01,Airtel,Lagos,Taraba,96.38,52.13,5,unknown,3G,0,High,Good,0,0.87,Sep,Monday
91889,POR-1094,2025-09-25,Glo,Port Harcourt,Osun,95.69,62.06,5,unknown,4G,0,High,Good,0,1.03,Sep,Thursday
91891,CAL-4363,2025-09-15,MTN,Calabar,Enugu,99.73,3.89,0,unknown,4G,0,Low,Excellent,0,0.06,Sep,Monday
91894,CAL-4392,2025-09-30,MTN,Calabar,Anambra,99.12,12.67,0,unknown,4G,0,Low,Excellent,0,0.21,Sep,Tuesday
91897,LAG-8883,2025-09-09,MTN,Lagos,Kogi,97.31,38.74,5,unknown,4G,0,High,Good,0,0.65,Sep,Tuesday
91898,CAL-9889,2025-09-10,Glo,Calabar,Bayelsa,98.53,21.17,1,unknown,4G,0,Low,Good,0,0.35,Sep,Wednesday
91900,KAD-4900,2025-09-03,Airtel,Kaduna,Enugu,99.67,4.75,0,unknown,4G,0,Low,Excellent,0,0.08,Sep,Wednesday
91901,JOS-4193,2025-09-05,Glo,Jos,Anambra,95.30,67.68,5,unknown,4G,0,High,Good,0,1.13,Sep,Friday
91902,ONI-6195,2025-09-22,Glo,Onitsha,Bauchi,97.18,40.61,1,unknown,5G,0,Low,Good,0,0.68,Sep,Monday
91903,POR-2792,2025-09-30,Glo,Port Harcourt,Ekiti,96.72,47.23,2,unknown,4G,0,Medium,Good,0,0.79,Sep,Tuesday
91905,POR-9984,2025-09-30,Glo,Port Harcourt,Jigawa,99.07,13.39,0,unknown,3G,0,Low,Excellent,0,0.22,Sep,Tuesday
91907,ABE-1482,2025-09-30,Airtel,Abeokuta,FCT,98.08,27.65,3,unknown,4G,0,Medium,Good,0,0.46,Sep,Tuesday
91909,JOS-4364,2025-09-17,Airtel,Jos,Sokoto,98.35,23.76,5,unknown,4G,0,High,Good,0,0.40,Sep,Wednesday
91912,KAD-8028,2025-09-16,9mobile,Kaduna,Akwa Ibom,95.36,66.82,3,unknown,3G,0,Medium,Good,0,1.11,Sep,Tuesday
91923,ABE-1123,2025-09-30,9mobile,Abeokuta,Abia,97.16,40.90,1,unknown,5G,0,Low,Good,0,0.68,Sep,Tuesday
91924,LAG-1253,2025-09-04,9mobile,Lagos,Abia,99.72,4.03,0,unknown,4G,0,Low,Excellent,0,0.07,Sep,Thursday
91930,ILO-8099,2025-09-21,9mobile,Ilorin,Kano,98.24,25.34,2,unknown,4G,0,Medium,Good,0,0.42,Sep,Sunday
91931,LAG-2666,2025-09-25,MTN,Lagos,Bayelsa,97.84,31.10,2,unknown,4G,0,Medium,Good,0,0.52,Sep,Thursday
91933,IBA-9323,2025-09-22,Airtel,Ibadan,Bauchi,96.70,47.52,3,unknown,4G,0,Medium,Good,0,0.79,Sep,Monday
91934,KAD-2743,2025-09-12,Airtel,Kaduna,Adamawa,96.11,56.02,1,unknown,4G,0,Low,Good,0,0.93,Sep,Friday
91935,LAG-2640,2025-09-20,9mobile,Lagos,Sokoto,98.68,19.01,1,unknown,3G,0,Low,Good,0,0.32,Sep,Saturday
91937,KAN-8523,2025-09-18,Airtel,Kano,Katsina,99.09,13.10,0,unknown,4G,0,Low,Excellent,0,0.22,Sep,Thursday
91938,ABA-8493,2025-09-01,Airtel,Aba,Anambra,98.30,24.48,5,unknown,3G,0,High,Good,0,0.41,Sep,Monday
91948,ILO-7034,2025-09-10,Airtel,Ilorin,Adamawa,98.36,23.62,5,unknown,3G,0,High,Good,0,0.39,Sep,Wednesday
91949,IBA-4427,2025-09-24,9mobile,Ibadan,Ekiti,99.54,6.62,0,unknown,4G,0,Low,Excellent,0,0.11,Sep,Wednesday
91954,POR-5317,2025-09-21,Airtel,Port Harcourt,Sokoto,97.57,34.99,0,unknown,4G,0,Low,Good,0,0.58,Sep,Sunday
91957,ABU-7526,2025-09-05,Glo,Abuja,Ogun,95.56,63.94,4,unknown,4G,0,High,Good,0,1.07,Sep,Friday
91965,IBA-2700,2025-09-25,Airtel,Ibadan,Jigawa,97.27,39.31,0,unknown,3G,0,Low,Good,0,0.66,Sep,Thursday
91966,JOS-4873,2025-09-29,9mobile,Jos,Anambra,97.05,42.48,0,unknown,4G,0,Low,Good,0,0.71,Sep,Monday
91969,ILO-6393,2025-09-05,9mobile,Ilorin,Ogun,96.53,49.97,5,unknown,4G,0,High,Good,0,0.83,Sep,Friday
91970,ILO-8624,2025-09-10,9mobile,Ilorin,Yobe,97.80,31.68,5,unknown,4G,0,High,Good,0,0.53,Sep,Wednesday
91973,CAL-2005,2025-09-07,Airtel,Calabar,Borno,97.35,38.16,0,unknown,4G,0,Low,Good,0,0.64,Sep,Sunday
91974,ONI-5774,2025-09-12,Glo,Onitsha,Ogun,95.52,64.51,4,unknown,4G,0,High,Good,0,1.08,Sep,Friday
91981,JOS-3525,2025-09-20,Glo,Jos,Delta,95.63,62.93,5,unknown,4G,0,High,Good,0,1.05,Sep,Saturday
91984,KAD-3622,2025-09-27,9mobile,Kaduna,Kaduna,97.62,34.27,1,unknown,4G,0,Low,Good,0,0.57,Sep,Saturday
91987,BEN-5092,2025-09-10,9mobile,Benin City,Osun,99.63,5.33,0,unknown,4G,0,Low,Excellent,0,0.09,Sep,Wednesday
91991,ILO-4715,2025-09-17,Glo,Ilorin,Ekiti,97.02,42.91,0,unknown,4G,0,Low,Good,0,0.72,Sep,Wednesday
91993,KAD-1153,2025-09-28,Glo,Kaduna,Rivers,97.85,30.96,1,unknown,4G,0,Low,Good,0,0.52,Sep,Sunday
91994,POR-4947,2025-09-12,Airtel,Port Harcourt,Katsina,98.83,16.85,2,unknown,3G,0,Medium,Good,0,0.28,Sep,Friday
91996,WAR-6108,2025-09-22,Airtel,Warri,Edo,99.49,7.34,0,unknown,4G,0,Low,Excellent,0,0.12,Sep,Monday
91997,ABU-7028,2025-09-24,Airtel,Abuja,Imo,97.84,31.10,1,unknown,4G,0,Low,Good,0,0.52,Sep,Wednesday
91998,ONI-4117,2025-09-02,Glo,Onitsha,Oyo,97.31,38.74,4,unknown,4G,0,High,Good,0,0.65,Sep,Tuesday
92000,ABA-6603,2025-09-23,MTN,Aba,Benue,95.74,61.34,4,unknown,4G,0,High,Good,0,1.02,Sep,Tuesday
92002,IBA-3587,2025-09-06,Airtel,Ibadan,Plateau,96.45,51.12,2,unknown,3G,0,Medium,Good,0,0.85,Sep,Saturday
92005,ONI-6201,2025-09-23,Airtel,Onitsha,Abia,95.97,58.03,0,unknown,4G,0,Low,Good,0,0.97,Sep,Tuesday
92009,LAG-9512,2025-09-25,Glo,Lagos,Niger,95.09,70.70,4,unknown,4G,0,High,Good,0,1.18,Sep,Thursday
92014,ENU-7633,2025-09-24,MTN,Enugu,Lagos,97.80,31.68,3,unknown,4G,0,Medium,Good,0,0.53,Sep,Wednesday
92028,CAL-3327,2025-09-27,Airtel,Calabar,Edo,96.78,46.37,3,unknown,4G,0,Medium,Good,0,0.77,Sep,Saturday
92030,CAL-8724,2025-09-19,9mobile,Calabar,Osun,99.94,0.86,0,unknown,3G,0,Low,Excellent,0,0.01,Sep,Friday
92035,LAG-9856,2025-09-22,Glo,Lagos,Plateau,95.56,63.94,5,unknown,3G,0,High,Good,0,1.07,Sep,Monday
92041,ABA-5004,2025-09-02,MTN,Aba,Ondo,98.61,20.02,4,unknown,4G,0,High,Good,0,0.33,Sep,Tuesday
92046,ENU-1191,2025-09-30,Glo,Enugu,Osun,99.68,4.61,0,unknown,4G,0,Low,Excellent,0,0.08,Sep,Tuesday
92047,ENU-9579,2025-09-19,Airtel,Enugu,Nasarawa,99.86,2.02,0,unknown,3G,0,Low,Excellent,0,0.03,Sep,Friday
92059,ABA-4333,2025-09-15,Glo,Aba,Bayelsa,95.01,71.86,1,unknown,4G,0,Medium,Good,0,1.20,Sep,Monday
92060,KAN-4241,2025-09-30,MTN,Kano,Gombe,98.71,18.58,5,unknown,4G,0,High,Good,0,0.31,Sep,Tuesday
92071,ABU-2464,2025-09-08,MTN,Abuja,Benue,96.53,49.97,2,unknown,4G,0,Medium,Good,0,0.83,Sep,Monday
92075,ENU-1923,2025-09-01,9mobile,Enugu,Rivers,97.26,39.46,0,unknown,3G,0,Low,Good,0,0.66,Sep,Monday
92076,ILO-5934,2025-09-16,9mobile,Ilorin,Yobe,98.46,22.18,4,unknown,4G,0,High,Good,0,0.37,Sep,Tuesday
92083,IBA-9453,2025-09-05,Glo,Ibadan,Niger,98.48,21.89,3,unknown,4G,0,Medium,Good,0,0.36,Sep,Friday
92084,POR-2686,2025-09-16,MTN,Port Harcourt,Gombe,95.76,61.06,2,unknown,4G,0,Medium,Good,0,1.02,Sep,Tuesday
92085,KAN-2564,2025-09-13,MTN,Kano,Kwara,98.73,18.29,4,unknown,4G,0,High,Good,0,0.30,Sep,Saturday
92086,WAR-4161,2025-09-25,Airtel,Warri,Bauchi,96.11,56.02,2,unknown,5G,0,Medium,Good,0,0.93,Sep,Thursday
92087,ABU-8616,2025-09-20,Airtel,Abuja,Anambra,95.97,58.03,3,unknown,3G,0,Medium,Good,0,0.97,Sep,Saturday
92088,ILO-7050,2025-09-29,Airtel,Ilorin,Edo,99.12,12.67,0,unknown,4G,0,Low,Excellent,0,0.21,Sep,Monday
92091,KAN-7931,2025-09-01,9mobile,Kano,Sokoto,99.82,2.59,0,unknown,3G,0,Low,Excellent,0,0.04,Sep,Monday
92093,IBA-5295,2025-09-25,Glo,Ibadan,Niger,98.79,17.42,2,unknown,4G,0,Medium,Good,0,0.29,Sep,Thursday
92099,IBA-7595,2025-09-19,Airtel,Ibadan,Kano,97.88,30.53,3,unknown,4G,0,Medium,Good,0,0.51,Sep,Friday
92100,ILO-9398,2025-09-26,Glo,Ilorin,Kebbi,97.13,41.33,4,unknown,4G,0,High,Good,0,0.69,Sep,Friday
92101,CAL-2985,2025-09-16,MTN,Calabar,Adamawa,99.10,12.96,0,unknown,3G,0,Low,Excellent,0,0.22,Sep,Tuesday
92103,BEN-6703,2025-09-26,MTN,Benin City,Niger,98.34,23.90,4,unknown,3G,0,High,Good,0,0.40,Sep,Friday
92106,ENU-6919,2025-09-13,9mobile,Enugu,Adamawa,96.82,45.79,5,unknown,4G,0,High,Good,0,0.76,Sep,Saturday
92108,IBA-5281,2025-09-29,Airtel,Ibadan,Nasarawa,99.25,10.80,0,unknown,2G,0,Low,Excellent,0,0.18,Sep,Monday
92109,WAR-7490,2025-09-05,Glo,Warri,Cross River,99.45,7.92,0,unknown,3G,0,Low,Excellent,0,0.13,Sep,Friday
92113,ILO-6807,2025-09-22,MTN,Ilorin,Plateau,99.64,5.18,0,unknown,3G,0,Low,Excellent,0,0.09,Sep,Monday
92114,CAL-8472,2025-09-27,Glo,Calabar,Zamfara,95.92,58.75,2,unknown,4G,0,Medium,Good,0,0.98,Sep,Saturday
92115,POR-4526,2025-09-14,Glo,Port Harcourt,Bauchi,98.93,15.41,5,unknown,4G,0,High,Good,0,0.26,Sep,Sunday
92119,IBA-1257,2025-09-20,Glo,Ibadan,Kwara,99.16,12.10,0,unknown,5G,0,Low,Excellent,0,0.20,Sep,Saturday
92120,ILO-6230,2025-09-13,9mobile,Ilorin,Yobe,99.18,11.81,0,unknown,4G,0,Low,Excellent,0,0.20,Sep,Saturday
92125,ILO-1647,2025-09-27,9mobile,Ilorin,Edo,99.64,5.18,0,unknown,4G,0,Low,Excellent,0,0.09,Sep,Saturday
92134,CAL-2848,2025-09-14,9mobile,Calabar,Rivers,97.34,38.30,2,unknown,3G,0,Medium,Good,0,0.64,Sep,Sunday
92141,LAG-8293,2025-09-30,MTN,Lagos,Benue,97.57,34.99,5,unknown,4G,0,High,Good,0,0.58,Sep,Tuesday
92142,ABA-7685,2025-09-24,9mobile,Aba,Nasarawa,99.05,13.68,0,unknown,4G,0,Low,Excellent,0,0.23,Sep,Wednesday
92145,JOS-8751,2025-09-09,Airtel,Jos,Yobe,98.11,27.22,0,unknown,4G,0,Low,Good,0,0.45,Sep,Tuesday
92146,ILO-7516,2025-09-12,Glo,Ilorin,Sokoto,96.82,45.79,5,unknown,4G,0,High,Good,0,0.76,Sep,Friday
92149,POR-2637,2025-09-08,Airtel,Port Harcourt,Ekiti,97.42,37.15,0,unknown,3G,0,Low,Good,0,0.62,Sep,Monday
92153,ENU-9256,2025-09-03,MTN,Enugu,Zamfara,99.59,5.90,0,unknown,4G,0,Low,Excellent,0,0.10,Sep,Wednesday
92154,CAL-3658,2025-09-07,Airtel,Calabar,Kogi,95.01,71.86,4,unknown,4G,0,High,Good,0,1.20,Sep,Sunday
92155,ABU-3926,2025-09-15,Airtel,Abuja,Lagos,99.70,4.32,0,unknown,4G,0,Low,Excellent,0,0.07,Sep,Monday
92156,KAD-7044,2025-09-10,9mobile,Kaduna,Ogun,96.45,51.12,1,unknown,4G,0,Low,Good,0,0.85,Sep,Wednesday
92158,ABU-2792,2025-09-24,9mobile,Abuja,Osun,99.72,4.03,0,unknown,4G,0,Low,Excellent,0,0.07,Sep,Wednesday
92161,WAR-6149,2025-09-10,MTN,Warri,Edo,95.24,68.54,4,unknown,4G,0,High,Good,0,1.14,Sep,Wednesday
92165,CAL-8927,2025-09-10,Airtel,Calabar,Enugu,99.55,6.48,0,unknown,3G,0,Low,Excellent,0,0.11,Sep,Wednesday
92166,JOS-4458,2025-09-02,9mobile,Jos,Bayelsa,97.31,38.74,1,unknown,4G,0,Low,Good,0,0.65,Sep,Tuesday
92168,KAD-3403,2025-09-11,Glo,Kaduna,FCT,98.15,26.64,2,unknown,4G,0,Medium,Good,0,0.44,Sep,Thursday
92169,POR-6839,2025-09-01,Airtel,Port Harcourt,Borno,98.10,27.36,1,unknown,5G,0,Low,Good,0,0.46,Sep,Monday
92171,BEN-8803,2025-09-01,Glo,Benin City,Benue,95.11,70.42,5,unknown,4G,0,High,Good,0,1.17,Sep,Monday
92172,BEN-1911,2025-09-14,9mobile,Benin City,Nasarawa,98.91,15.70,5,unknown,4G,0,High,Good,0,0.26,Sep,Sunday
92181,ENU-7032,2025-09-29,Glo,Enugu,Bauchi,96.08,56.45,3,unknown,4G,0,Medium,Good,0,0.94,Sep,Monday
92182,JOS-8504,2025-09-26,9mobile,Jos,Kano,96.89,44.78,4,unknown,4G,0,High,Good,0,0.75,Sep,Friday
92183,JOS-4298,2025-09-08,Airtel,Jos,Edo,96.64,48.38,3,unknown,3G,0,Medium,Good,0,0.81,Sep,Monday
92190,WAR-1899,2025-09-08,Airtel,Warri,Niger,97.43,37.01,5,unknown,5G,0,High,Good,0,0.62,Sep,Monday
92196,ABE-8531,2025-09-28,Airtel,Abeokuta,Kano,96.07,56.59,5,unknown,4G,0,High,Good,0,0.94,Sep,Sunday
92198,IBA-6234,2025-09-03,Glo,Ibadan,Kaduna,95.81,60.34,3,unknown,2G,0,Medium,Good,0,1.01,Sep,Wednesday
92201,POR-9092,2025-09-08,9mobile,Port Harcourt,Kogi,96.77,46.51,5,unknown,3G,0,High,Good,0,0.78,Sep,Monday
92203,LAG-1403,2025-09-27,9mobile,Lagos,Nasarawa,95.83,60.05,2,unknown,2G,0,Medium,Good,0,1.00,Sep,Saturday
92205,KAD-4368,2025-09-17,MTN,Kaduna,Jigawa,98.21,25.78,2,unknown,4G,0,Medium,Good,0,0.43,Sep,Wednesday
92208,CAL-9433,2025-09-28,Glo,Calabar,FCT,97.03,42.77,4,unknown,4G,0,High,Good,0,0.71,Sep,Sunday
92210,LAG-1553,2025-09-01,MTN,Lagos,Bauchi,95.00,72.00,0,unknown,4G,0,Medium,Good,0,1.20,Sep,Monday
92217,ABE-1039,2025-09-28,Glo,Abeokuta,Ogun,98.05,28.08,0,unknown,3G,0,Low,Good,0,0.47,Sep,Sunday
92219,BEN-9987,2025-09-15,Glo,Benin City,Borno,95.53,64.37,0,unknown,4G,0,Medium,Good,0,1.07,Sep,Monday
